dataset,target_id,method,strict_closed,display_status,reaction_count,source_sha256,selection
PaRoutes120,n1_4328,aotstar,True,closed,1,277819b9eb35d721b0715a9606777a533a4983a44f765301f9eab56fa7e7f147;7133aa09523670ca0be9511864412c2f83a1e7955fbd1d4b65c7171d23018401;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_4823,aotstar,True,closed,1,f95917346de76132df49da12cabe933345c76db90040b76e6353c283477d71ad;43a90bdd5545e863caf32f34717cb8eba245f885bfe644c3f54f0e5472c14169;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_5245,aotstar,False,open,1,6264ac6cad80ab1d7b774fbffd8d7cc87e8c68156652a9a009719f6e1f973e2b;b6429d2edde34b9cdac8d6f1109f0a1cd58589ee5d40a5dc6882d598d5dc3fc6;8f13c067c961ced3e5bbc5cf37fdba770afbb4bdcbf67d215955a9a26b851b96,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_5357,aotstar,True,closed,2,6024c388d77e20dff0b59588d336fb77121f29ea8338ac1d6e1672a03cd9cc03;2a2b255c41970fb2ddcce9d4222a4992d3d555a4df1e56a94a446cf67bd5eaf6;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_5654,aotstar,True,closed,1,d7b0da344442f762ff9f0bf7a375eb0cc01ee46333335678fe9023ab8fc4dfea;f004c5ce61a6d6b57985770aed04b8ba060d229a9a9590c1ac1db602854c4e4d;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_5948,aotstar,True,closed,1,01627696ca65006dad7495bd9da12c7471a3b7d6c4b38286858fecd076302fdc;e291ca9d5ef236a3279068568fd3efd8551a7017a3b6b90e3bfa237562120e5d;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6102,aotstar,False,no_route,0,3bec9c8b40395bed9ab492b36272c09ca02ad940cf1ce8edaa2cd5133f6c9127;40027ca8ade71120b5b44a2e48dd3d463e1788a36aa3aae0ae12aa79431cd484;6d0b2233856497676961411f6bd9fc3c9d1224206e3d2c802b635a21c84cfd08,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6381,aotstar,True,closed,3,c3c6a416e7050353691a50855f96d5cad4b0c8f49757d7c1d68b3283b00a8ad4;d35f16a18ec3d21cc79d8d9c07dcb96c3c58bd002404cee0fe1ea371f5373691;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6397,aotstar,True,closed,1,c9afc9731662244532d8ff949ebb0badbe9e1c084a768380826cb374a9d82acf;9c875d704e373d7c87f6e32f79b06145d667a5c69c26c91624ccc05520b815c4;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6589,aotstar,True,closed,1,c6f617afb4b54789a74d4beac4d5562bfc26ee458898664a371215878b16b431;9251f2bab07dd2464cef2575cbf773a87de9b3ddb4552ae2eefb6ac4e1a81d10;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6714,aotstar,True,closed,1,feeb7a787a97247f7dd6d2ae74133be1fc10dfdc233d33f01c1748fa5f644ad7;b145858d97ccd9edc22f3fe24bbe15132e03868b76f82220b107261374541aa1;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_6952,aotstar,True,closed,1,e16a452cd300526a59cca77c1ea35b1fdf2c502bc35c314c5b43c40b821d2f94;22598039a7c0b0e96cbfdde7ca8c24564e2cbb3d43fb9e4453cab2e8d8889bb4;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7007,aotstar,False,open,1,3f39f2bcbf833001289a365be4f84e1b640243345d0c346673ff3f587d991ae5;4acfd9a801f16394c007c3852a05e96293a4dfeb14bbd6360486c81588a61115;b025b048a7713824b2fa2aa5f2868fdd35e2145eab04ac6f438df0f6f46822b3,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7287,aotstar,True,closed,2,071f0bdc63963f3898adb808ff7be17cc77450fe563b6e36217f0bbc8d5da818;308ef82fe5ddfde1c2ea37d762bf14bcb12761027af4a7f84bda5dd8031f3f8b;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7500,aotstar,True,closed,5,68fecdeadf4d2a7aa410e2be018569bc44626697f7ee29548665755956d1f8c5;6c9f728a4db93733c03457021e595dd4ae6e8c7d025d84287919fabd774c5a90;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7553,aotstar,False,no_route,0,b7759255c1fb52950d359ce47c2d467e6f875efb1a836083fba10106b6d7439d,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7678,aotstar,False,open,1,144d8869e01dd000ff27db0d4a1f436d7ae2275b63486ce49237892f937396da;e3dd469d49c11d0189889da66115efa72648c462e1c550c2bfe6595c1f63924d;ce1e72b789b0ab9729859eb6558f04579408ffcfeeec9c723a71926c6b82fc5e,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_7943,aotstar,True,closed,5,88901aaf4f1d8d9b305666efdf73f4c39333de1f8613b0db1ee98af60e4dd491;7f50c19e3c311e14abc0a144c2acc8ea4e9bb97f9d8724f54e717527e11c0757;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8105,aotstar,True,closed,1,e283de2fb90be8748f26e58800aaaa16aec194c3cdef49a1a1688c0d1dbb1939;661241af352a0a54ac2452ac2ac7c637110cb9f04f14f00dcca635d2ebfc7b8e;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8382,aotstar,True,closed,3,70bac258612c6e8aa34fb5f837526c31cfddf56a7669e7e5e65b85ae04d91ed4;107e6714d60b6bde15f219ea7181b3d52ebba5b0f65e7dfe2cfa42bfa4973ba0;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8397,aotstar,False,no_route,0,94e49e7b11caf71949c571822fe211bd1a3bedb6c06636d0d74ebd4eb3cd8899,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8498,aotstar,False,no_route,0,41601b1604b9a3fc150c1c61d69f95efbc32df61e13498815a0fa4c09495e09e;870a59c06e4c99ba4f33014d08a984219ef91d7377e60e478b9c13863ba250bd;cfa73be7f4acaf21213b4499342a128a67280c6b86895c5c414cf0010db11816,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8613,aotstar,True,closed,1,68a6587b0fa6faa54eaf8f09bddfebd4880cdc51cef58de187a338fad75d2060;28733adf62c48d0942cf211f3ce3fe70a8129b9f1ca918377f06ed4e81a4c8c1;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8633,aotstar,True,closed,3,5b482c046d7110fbed474d3a3cba7b0c04b364cb9c2fa727867752216c91f647;e44dd3c357db6cb8f9ee1127013b9a0a5be5d6ea29dcebe4632afecc37ef8115;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8654,aotstar,True,closed,1,2ec4bd8f036d1e574e46581810b711bffc8aacfcc15058286d3043fb81e6582d;5986fdc2218ebdb75752183a5cc5e2b10cde444e3a5f09b650bb16751eb48eef;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_8725,aotstar,True,closed,1,873f84f0c645de5933fe1c72864e5582c67633b15ddd4b344e4607d59136539f;4444bcb6a7a5babe4983002c86cdfed9aaa491f0fc27374b1702b0617fcfc9a7;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_9128,aotstar,True,closed,1,6931287b87476bb5e6346fd326ab5aa4cbc749752a043a556622429229b69a4f;5e5324c47fca05133cc477d3348f6c69f946167e191a598826d33bbda48e50bd;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_9743,aotstar,False,open,5,8da0c4b03b595f254815b9666aa492dec26370e04fcc2dc46cac59c70158c0af;79152e2150377c042f41a937ea93f36ff84c8ec7cb7c201a9d8b123a6efbbcb4;37e4f941f119255a5c5fa12a4e3df00095b09553724ef047230418affdd3823b,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_9822,aotstar,True,closed,1,46b24ca3889e7266bf09935b9a89c52726f941ddb843a7759accfbf57ec6b284;13faf3ecb5a308fbf5e70e55eba69bafef7792b2da754522a9bf2bbcff2f531c;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n1_9869,aotstar,True,closed,1,0ce69a583a0969c871db2657a2781c8b111ad2bc8dde8a2a72806fc4b2243c6e;5dd1e332c09de7426b5c75d83382b6e9573ffda6032ff44cb9c39c85e4daa5e8;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_129,aotstar,False,open,6,537f96de921a0c96b7bc033c2248158d8d4c07180093bac70919d273a49be9b6;d09d051a67548d2b4117392331ae0ee3e5e0d0895ec915d3f77fa2b343cfc8a2;63bdfcb7703e990215b0f8036101ab84f80c8c971c3305a2692a7dc4a9b42594,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_234,aotstar,True,closed,3,b68c9792e416d182600ed3e30abf9f2a31d0eea83e0725ae01e78a338bcd7ba9;318bd5e0d94e6bb2480d034b30395d99b9f81f0ab13c8baf4f59b201a556647d;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_431,aotstar,True,closed,6,57365ef102759ab5f66193e1accf7a3559e2fd877df6cf82959838bda1742496;3cf0c154e7f69738c006a4fc049e537f56477f96857acff5fddefd0fddc01e56;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_441,aotstar,True,closed,2,f9c7052b3d40c8187342d39fdf0f0577d209b2de77282e7797a06bec9051b205;88790887f1d8836423cbff025bd416d10cd521949949915d40f66f665a1b6b4d;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_633,aotstar,True,closed,4,03e91eb498c9a764c640eafbeb7368447e1d83a069c6b6c7dc9c9329e06951b6;07811f37aa731dc34791b1401f92c2adb7891f86aacf50c06cf4d4d64269a253;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_659,aotstar,True,closed,2,effbddd88b92d4834629031ebf185451faeae9276e713e2033dd195247b70f3e;2f39c4319cc7600464f1f1e4e2269c10f88ff2cd4ae7b9a78513faf7baf5c216;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_880,aotstar,True,closed,2,9ee4f6a25f0d89c0bf2813d4da8e6ec1fe7b045c891c666e3f6d1750179c2338;67e5b774e6ce6fc077b9f72ffc85b52c9eac08efe62a2329d47fcc5a34b725fb;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1096,aotstar,True,closed,1,77d5d63de8ce7befd346e7def5ac023519dffa4dfaecc2aaa5ffee3ffee8c04d;bca8f54dd92515886c09eddd2f8f450a950c6fa01bfa21176027a80102657ac4;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1115,aotstar,True,closed,5,3ac246061faa78fd4b2b064c74863eb17683e045ded1ada9198b28353132ac8f;eab7a789f9997c7a578090c2bb445e1d5ec2b232f0d40fef90e6c1af9f38eaba;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1276,aotstar,True,closed,2,f11157a2193c1aa8df04ba20656e3f4d7c96a2dc6a827767079fa3451f379a6e;51fd1e72cd549708514094b52c39e962de21bdaec622b4008317ad66733aa713;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1298,aotstar,True,closed,2,6014239098dc19b063567850b0f6b227e6213b4427859eea143712b8cd615f99;f41bf7a43a5065856429c667f1897c7300952a3f882bb851a51eb3ee6d5be7f6;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1391,aotstar,False,no_route,0,fc5fc241cb1e457510c86b2c26b6d34367c9e6ae422e7670b18ba8a7e5233220;81efce30be14cc146d8b702fd3e27c7a52934c90ca2597465ba64832eef10bc8;52c1b927e35024f1412671be39aeb40bb56d42c50b875582eeb8e412425e7ac9,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1480,aotstar,True,closed,2,6981b263054f3b2e9fb0c5ddd8ae49aad1a491bd644a648f2862e67c749fe5be;f661790d187aecf0121ac59aa258af83a7a70dcc25272d7cc431d9550dd55bd0;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_1811,aotstar,True,closed,2,7553663a69394d6b63854164c6553732b88e3ac1c9129d9afcdfcbd51f6ff284;96f11f9b07bbc14710ef5f29268ada4f70e287e5071e50eda850bff311f59bef;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2106,aotstar,True,closed,2,9dd0ac2d4d753ee3253bb2f90e10221d18a62042335b054f00a098fadbfbca24;73e67f2492d05c24e87709f2ef44a56efcda7c768ade7d81860c3e6ed0cdec7c;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2120,aotstar,True,closed,1,21296cfba73cbfa188da003f418386418709fb9ce8bf27a1a90b5241f9da8632;231f02cb1a02e9a29c8a52ce94c449f66e88b71e2406440ab01e8053ae287b82;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2488,aotstar,True,closed,1,b641c01e9c18d1af99b2f0808023b18f1b39f75812f8560eccef6ba3a9ead7c7;3c9eb698f13ef95dc2cc834118cedf57c79fb9fd1df13df53bea1acd5f0bb5b4;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2779,aotstar,True,closed,1,a7e81d8237c6a4a0ac6c4d8740dcb0ebbfcef91364e8bfdb73ce65d2a7cd2192;60f294a3e415a55f4f78a5ed352ad342d58846cee2072e585d148f35889b234d;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2816,aotstar,True,closed,2,147ac35eb28bb527d24b49b635b6b0fad9f14c1174f5d117630d09429ea18450;862c4f33822a04ffa30704b90ad048fd09a86ee4a2b10c0010613d83b05b474a;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2817,aotstar,True,closed,2,57c7323a2b6be3584b9fed532b4abf9e7f03074a893389018489f3fa93cc9e58;0b12b17670fb6471f8a568c398632f4fe9392f7da8a4059082a1787794ed79ce;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2847,aotstar,True,closed,3,709cb7b209cf771c3dce5e4ef1914769322dd9a7e621c99ccd77d60960b3c5cd;868ce713931d9d3c1f3a2175e5dd24aa04c7c36e1effc77f8346644b91a09f04;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_2879,aotstar,True,closed,3,12581fe71abd5537e4ac0d3ffdffd749b297825abb58d51eea1afd504815be0b;50be4f98f4ee9153849406e0f59e193afabc58683c89b11e6d97ef27dd215311;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_3042,aotstar,True,closed,5,b6022857f415bcb9c62de80c498321e7fa0a44e50b4fc2f2a7a0eff1447b2c51;95b87691c5215e6693424a13a5bad0d460a57eb64328d723c2f7c068093552c0;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_3622,aotstar,False,open,6,763f6c5d00530de6b6e089ebdf51e08263db50f059765274b8eebf742d987cfd;666326a2725aba222f75b5578cf4831afec94db839f83efb0e0710833a6f07c2;8641ef119786d528f08a525b51bc6ab0906ed3068f927b75312a2d4ebb38d232,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_3850,aotstar,True,closed,2,5f60a02cd603fbd0d9c59fed0eb69f0f32bfeee62e546c458bdb0b8acb93453b;4828614ea67bca48d4d7f0ebc861089268b3fbef37991539ac8994a9d87dbadc;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_3961,aotstar,True,closed,1,5b2d41326460653ea5f0857997e6cb6d9e319258e764adccee7d57f07c019c1f;6454b1d13a4ee237d0e9c4f12e4b8f6082f25412feb96fad3dd3dd3a363422ae;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_4003,aotstar,True,closed,2,09661465eb2df4f1e152eafa90810e8bde3b65e54c151554fb8f27527815bd6b;23384cda54d29a639f272107fb380fb61c36f29f612309b7ed785f1e933070ce;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_4017,aotstar,True,closed,4,c57bc10402a0065139319662a9b1dcb62fc780106982378716992601ac2554d5;b3d361196cece201d6f08e99cc180878e1783ed002817cbd1fb39f96d5dec8f3;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_4134,aotstar,True,closed,2,f5e798797aa548a7b9c4f2f4cbd5a0ba9f0badaa73b92bc0a38e3effc7e0d0de;01106d109182281f05a0a040785159c006bd324a74d93e4bb84898baf620f45f;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_4328,aotstar,True,closed,5,5c1c62081449016f54d707048f6514d39d926fca497d1358b332da2aa678889e;80cbbf372ac9731202f970633c31646651cdc5d5ce45fd380b525cac7b650790;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
PaRoutes120,n5_4400,aotstar,True,closed,2,18ea0c7577b690022842a4fcbf92222b7f4d0ce75150c7cab9c61881d9b8eedf;b92c753f3cbb08887b63697fb890ee56c9529d433793bec65b0786886f348ebb;1a042e1e401225d0c6910da4978ff02a34f3f715c0ac48fd1d2e03ef5cb00e31,solution in adopted AOT target batch; chemistry checked against frozen evaluation or preserved partial view
